order_id,customer_id,order_date,order_status,promotion_id,order_channel,order_value,attributed_to_promo,customer_segment_at_time,missing_promotion_flag,promo_attributed_without_promotion_id_flag,invalid_order_value_flag,invalid_promotion_reference_flag
1364,673,2025-04-24,CANCEL,,Email,89.45,False,New_Customer,True,False,False,False
1365,1679,2024-08-27,PAID,1365.0,Push,95.26,True,Low_Value,False,False,False,False
1366,1094,2024-10-09,PAID,,Social,58.37,False,Low_Value,True,False,False,False
1367,1187,2025-06-27,PAID,,Email,370.79,False,High_Value,True,False,False,False
1368,1654,2024-09-03,CANCEL,1365.0,Email,103.76,True,Low_Value,False,False,False,False
1369,984,2025-01-15,PAID,,Social,71.25,False,New_Customer,True,False,False,False
1370,1586,2025-02-24,CANCEL,,Push,38.61,False,Low_Value,True,False,False,False
1371,1777,2025-02-14,PAID,1205.0,SMS,230.57,True,Medium_Value,False,False,False,False
1372,1697,2024-09-18,PAID,1042.0,Direct,282.98,True,Medium_Value,False,False,False,False
1373,1500,2024-07-07,CANCEL,,Email,143.68,False,New_Customer,True,False,False,False
1374,821,2024-09-22,PAID,,Email,77.04,False,Low_Value,True,False,False,False
1375,828,2025-02-15,PAID,311.0,Push,160.56,True,Low_Value,False,False,False,False
1376,575,2024-08-09,PAID,443.0,Email,57.58,True,New_Customer,False,False,False,False
1377,126,2024-08-01,PAID,,SMS,160.94,False,New_Customer,True,False,False,False
1378,452,2024-09-05,PAID,,Social,78.05,False,Low_Value,True,False,False,False
1379,1506,2024-11-25,CANCEL,,SMS,51.4,False,Low_Value,True,False,False,False
1380,640,2024-09-02,PAID,,Direct,82.07,False,Medium_Value,True,False,False,False
1381,480,2024-09-14,PAID,,Push,413.41,False,High_Value,True,False,False,False
1382,932,2025-02-08,PAID,1012.0,Social,59.18,True,Low_Value,False,False,False,False
1383,1758,2025-05-10,PAID,,Social,191.41,False,High_Value,True,False,False,False
1384,1384,2025-03-13,PAID,,Push,279.74,False,High_Value,True,False,False,False
1385,51,2024-07-16,PAID,,Social,141.16,False,Medium_Value,True,False,False,False
1386,44,2025-05-07,PAID,1036.0,Direct,35.66,True,Low_Value,False,False,False,False
1387,241,2024-11-02,PAID,,SMS,301.45,False,High_Value,True,False,False,False
1388,1820,2024-12-31,PAID,,Social,77.85,False,New_Customer,True,False,False,False
1389,559,2024-09-12,CANCEL,144.0,Direct,35.71,True,Low_Value,False,False,False,False
1390,1606,2024-08-05,PAID,,Direct,68.6,False,Low_Value,True,False,False,False
1391,535,2025-05-27,PAID,955.0,Push,70.49,True,Low_Value,False,False,False,False
1392,1599,2025-04-16,PAID,,SMS,42.71,False,Low_Value,True,False,False,False
1393,507,2024-09-29,PAID,,Social,510.85,False,High_Value,True,False,False,False
1394,1518,2025-05-31,PAID,,Push,59.38,False,New_Customer,True,False,False,False
1395,208,2024-09-01,PAID,,SMS,246.7,False,Medium_Value,True,False,False,False
1396,998,2025-01-29,CANCEL,,Social,117.99,False,New_Customer,True,False,False,False
1397,634,2025-05-28,PAID,,Email,122.81,False,Medium_Value,True,False,False,False
1398,1559,2025-03-21,PAID,,SMS,40.18,False,New_Customer,True,False,False,False
1399,638,2025-01-16,PAID,,Social,30.79,False,Low_Value,True,False,False,False
1400,1430,2025-03-18,PAID,,Direct,312.98,False,High_Value,True,False,False,False
1401,1552,2025-01-12,PAID,,Email,109.45,False,Low_Value,True,False,False,False
1402,1315,2025-03-13,PAID,,Push,202.32,False,High_Value,True,False,False,False
1403,865,2024-08-19,PAID,1083.0,Social,450.62,True,High_Value,False,False,False,False
1404,1973,2024-10-04,CANCEL,429.0,Direct,88.56,True,New_Customer,False,False,False,False
1405,180,2024-08-31,PAID,1095.0,Push,113.72,True,New_Customer,False,False,False,False
1406,1501,2025-07-04,PAID,,SMS,30.96,False,Low_Value,True,False,False,False
1407,414,2025-01-14,PAID,510.0,Direct,136.94,True,New_Customer,False,False,False,False
1408,1249,2024-09-27,PAID,405.0,Push,232.84,True,New_Customer,False,False,False,False
1409,1664,2024-07-10,PAID,,Direct,399.84,False,High_Value,True,False,False,False
1410,166,2024-12-10,PAID,1146.0,Push,72.5,True,New_Customer,False,False,False,False
1411,476,2025-05-25,CANCEL,,Push,61.74,False,New_Customer,True,False,False,False
1412,893,2024-12-07,PAID,,Direct,540.07,False,High_Value,True,False,False,False
1413,1487,2024-10-15,PAID,,Push,93.5,False,Low_Value,True,False,False,False
1414,1301,2024-08-07,PAID,,Push,93.79,False,New_Customer,True,False,False,False
1415,367,2024-10-08,PAID,,Email,88.69,False,Medium_Value,True,False,False,False
1416,1134,2025-05-23,CANCEL,,Direct,377.15,False,High_Value,True,False,False,False
1417,1885,2024-11-15,PAID,,Push,82.69,False,Low_Value,True,False,False,False
1418,713,2024-07-31,PAID,,SMS,145.18,False,Medium_Value,True,False,False,False
1419,335,2025-01-02,CANCEL,,Push,40.77,False,Low_Value,True,False,False,False
1420,1312,2024-11-16,PAID,821.0,SMS,72.74,True,Low_Value,False,False,False,False
1421,1804,2024-08-01,PAID,,Direct,119.42,False,Medium_Value,True,False,False,False
1422,1787,2024-07-26,CANCEL,,SMS,131.84,False,New_Customer,True,False,False,False
1423,966,2024-09-02,PAID,,Push,88.81,False,New_Customer,True,False,False,False
1424,633,2024-10-29,PAID,,Social,186.94,False,Medium_Value,True,False,False,False
1425,744,2025-03-27,PAID,,SMS,123.03,False,Medium_Value,True,False,False,False
1426,536,2024-12-18,PAID,,Social,372.98,False,High_Value,True,False,False,False
1427,497,2025-04-09,PAID,,SMS,54.49,False,New_Customer,True,False,False,False
1428,369,2025-01-08,PAID,,Email,324.58,False,High_Value,True,False,False,False
1429,208,2025-01-04,PAID,,SMS,157.88,False,Medium_Value,True,False,False,False
1430,1949,2024-08-31,PAID,77.0,Direct,151.46,True,Medium_Value,False,False,False,False
1431,149,2025-06-07,PAID,,Direct,135.27,False,Medium_Value,True,False,False,False
1432,896,2024-09-11,CANCEL,,SMS,71.85,False,Low_Value,True,False,False,False
1433,1446,2025-02-25,PAID,1364.0,SMS,127.07,True,New_Customer,False,False,False,False
1434,243,2024-09-18,PAID,863.0,Email,133.61,True,Low_Value,False,False,False,False
1435,1550,2025-03-22,PAID,,Direct,333.71,False,High_Value,True,False,False,False
1436,1506,2024-09-28,PAID,,Email,64.3,False,Low_Value,True,False,False,False
1437,1527,2025-05-15,CANCEL,,SMS,115.86,False,Medium_Value,True,False,False,False
1438,694,2024-10-18,PAID,,Social,90.49,False,New_Customer,True,False,False,False
1439,683,2024-09-07,PAID,,Social,82.29,False,New_Customer,True,False,False,False
1440,662,2024-10-02,PAID,,Social,200.54,False,High_Value,True,False,False,False
1441,1228,2025-01-17,PAID,,Social,144.52,False,New_Customer,True,False,False,False
1442,799,2025-06-16,PAID,,SMS,372.5,False,High_Value,True,False,False,False
1443,1182,2024-12-19,PAID,,Email,424.21,False,High_Value,True,False,False,False
1444,1355,2024-08-17,PAID,,Social,111.54,False,Medium_Value,True,False,False,False
1445,845,2025-06-06,PAID,,SMS,107.03,False,Medium_Value,True,False,False,False
1446,1684,2025-02-20,PAID,,Push,89.42,False,Medium_Value,True,False,False,False
1447,1120,2024-11-18,PAID,82.0,Push,153.38,True,Medium_Value,False,False,False,False
1448,1694,2024-07-19,PAID,,Direct,128.09,False,Medium_Value,True,False,False,False
1449,1098,2025-03-22,PAID,1400.0,Direct,107.09,True,Medium_Value,False,False,False,False
1450,393,2024-11-12,INVALID,,Push,156.23,False,New_Customer,True,False,False,False
1451,1191,2025-03-02,PAID,1184.0,Push,170.54,True,Low_Value,False,False,False,False
1452,1719,2024-08-14,CANCEL,,Direct,66.98,False,Low_Value,True,False,False,False
1453,1823,2024-08-20,PAID,,SMS,41.65,False,Low_Value,True,False,False,False
1454,199,2024-10-17,PAID,,Push,56.58,False,Low_Value,True,False,False,False
1455,645,2024-07-31,PAID,,Email,188.31,False,Medium_Value,True,False,False,False
1456,673,2025-01-24,CANCEL,,Email,65.72,False,New_Customer,True,False,False,False
1457,1015,2024-07-10,CANCEL,,SMS,156.75,False,New_Customer,True,False,False,False
1458,726,2025-01-02,PAID,,Direct,76.9,False,Medium_Value,True,False,False,False
1459,1165,2025-05-16,PAID,,Direct,371.64,False,High_Value,True,False,False,False
1460,1748,2025-04-14,PAID,,Direct,277.64,False,High_Value,True,False,False,False
1461,1985,2025-02-26,PAID,,Social,121.25,False,Medium_Value,True,False,False,False
1462,1110,2025-06-30,CANCEL,,Email,88.43,False,New_Customer,True,False,False,False
1463,743,2024-11-15,PAID,,Direct,582.32,False,High_Value,True,False,False,False
1464,1075,2024-07-27,PAID,,Push,161.76,False,Medium_Value,True,False,False,False
1465,755,2024-08-25,PAID,868.0,Push,142.11,True,New_Customer,False,False,False,False
1466,617,2024-07-20,PAID,1245.0,Push,630.86,True,High_Value,False,False,False,False
1467,283,2024-09-24,PAID,,SMS,149.68,False,New_Customer,True,False,False,False
1468,813,2025-02-01,PAID,,Email,120.55,False,New_Customer,True,False,False,False
1469,1917,2024-07-07,PAID,,Direct,74.95,False,New_Customer,True,False,False,False
1470,1563,2025-04-14,PAID,,Push,373.42,False,High_Value,True,False,False,False
1471,935,2025-06-05,PAID,1218.0,Social,103.92,True,New_Customer,False,False,False,False
1472,1630,2024-11-13,CANCEL,,Social,69.17,False,Low_Value,True,False,False,False
1473,671,2024-09-06,CANCEL,,Email,77.39,False,Medium_Value,True,False,False,False
1474,1172,2024-12-30,CANCEL,,Social,160.12,False,Medium_Value,True,False,False,False
1475,1641,2025-01-16,PAID,76.0,Social,145.02,True,Medium_Value,False,False,False,False
1476,1091,2025-04-12,PAID,,Push,178.86,False,High_Value,True,False,False,False
1477,1210,2025-04-26,CANCEL,,Email,59.51,False,New_Customer,True,False,False,False
1478,1422,2025-06-15,PAID,,Email,67.87,False,New_Customer,True,False,False,False
1479,1089,2025-06-22,CANCEL,,SMS,156.92,False,Medium_Value,True,False,False,False
1480,1848,2024-07-24,CANCEL,,Email,135.75,False,High_Value,True,False,False,False
1481,682,2025-02-20,PAID,1205.0,Push,181.01,True,New_Customer,False,False,False,False
1482,503,2025-02-09,PAID,,Social,295.76,False,High_Value,True,False,False,False
1483,1303,2025-04-07,PAID,,Push,66.24,False,New_Customer,True,False,False,False
1484,927,2024-08-15,PAID,,SMS,408.05,False,High_Value,True,False,False,False
1485,1134,2024-09-29,PAID,,SMS,284.01,False,High_Value,True,False,False,False
1486,71,2024-08-01,PAID,,SMS,49.6,False,Low_Value,True,False,False,False
1487,1727,2024-11-22,PAID,,Social,517.37,False,High_Value,True,False,False,False
1488,1735,2024-10-29,PAID,1098.0,SMS,76.97,True,New_Customer,False,False,False,False
1489,437,2025-04-08,PAID,,Push,47.33,False,Low_Value,True,False,False,False
1490,1431,2025-05-08,CANCEL,,SMS,118.32,False,Medium_Value,True,False,False,False
1491,59,2025-06-25,PAID,,Email,161.0,False,New_Customer,True,False,False,False
1492,144,2025-02-09,PAID,,Push,126.01,False,Medium_Value,True,False,False,False
1493,316,2025-03-28,PAID,,Push,33.72,False,New_Customer,True,False,False,False
1494,1963,2024-12-17,PAID,575.0,Push,125.11,True,Low_Value,False,False,False,False
1495,120,2025-01-27,PAID,688.0,SMS,216.6,True,Medium_Value,False,False,False,False
1496,320,2024-08-20,PAID,,SMS,38.37,False,Low_Value,True,False,False,False
1497,1877,2025-06-08,CANCEL,317.0,Push,104.04,True,Low_Value,False,False,False,False
1498,1363,2025-02-01,PAID,383.0,Social,178.96,True,New_Customer,False,False,False,False
1499,430,2025-04-04,PAID,982.0,SMS,122.28,True,Medium_Value,False,False,False,False
1500,888,2025-02-15,PAID,,Email,76.56,False,New_Customer,True,False,False,False
1501,1473,2024-07-10,PAID,247.0,Social,101.22,True,Low_Value,False,False,False,False
1502,670,2024-11-04,CANCEL,,Email,341.47,False,High_Value,True,False,False,False
1503,497,2025-06-30,PAID,,SMS,44.54,False,New_Customer,True,False,False,False
1504,1433,2025-03-07,PAID,,Email,125.86,False,Medium_Value,True,False,False,False
1505,463,2024-07-17,PAID,,Direct,218.63,False,Medium_Value,True,False,False,False
1506,975,2024-12-17,PAID,804.0,Push,56.91,True,Low_Value,False,False,False,False
1507,665,2025-05-22,PAID,793.0,Direct,96.9,True,New_Customer,False,False,False,False
1508,732,2025-05-22,PAID,,Social,91.56,False,Medium_Value,True,False,False,False
1509,632,2024-11-07,PAID,,Direct,260.09,False,High_Value,True,False,False,False
1510,993,2025-04-26,PAID,1086.0,Social,178.72,True,Medium_Value,False,False,False,False
1511,1436,2024-07-10,PAID,,Push,91.41,False,New_Customer,True,False,False,False
1512,749,2024-12-13,PAID,1397.0,Direct,159.77,True,Medium_Value,False,False,False,False
1513,279,2024-08-22,PAID,,Email,62.99,False,Medium_Value,True,False,False,False
1514,630,2025-05-28,PAID,,Push,100.68,False,New_Customer,True,False,False,False
1515,768,2024-12-29,PAID,,SMS,34.41,False,Low_Value,True,False,False,False
1516,349,2025-04-08,PAID,,Social,370.93,False,High_Value,True,False,False,False
1517,1235,2024-09-19,PAID,,SMS,69.23,False,Medium_Value,True,False,False,False
1518,1119,2024-10-03,CANCEL,,Email,159.56,False,High_Value,True,False,False,False
1519,140,2025-04-17,PAID,,Push,306.21,False,High_Value,True,False,False,False
1520,1486,2025-06-13,CANCEL,1490.0,Email,97.93,True,Medium_Value,False,False,False,False
1521,94,2025-01-26,PAID,,Email,110.84,False,New_Customer,True,False,False,False
1522,605,2024-07-12,PAID,,Email,65.24,False,Low_Value,True,False,False,False
1523,530,2024-12-24,PAID,,Email,78.81,False,Low_Value,True,False,False,False
1524,1043,2024-09-09,PAID,,Social,85.3,False,Low_Value,True,False,False,False
1525,1521,2024-10-12,PAID,,Social,113.43,False,Medium_Value,True,False,False,False
1526,31,2024-08-11,PAID,,Social,150.22,False,Medium_Value,True,False,False,False
1527,1836,2025-04-08,CANCEL,1391.0,Email,128.83,True,New_Customer,False,False,False,False
1528,91,2025-02-24,PAID,,Email,60.22,False,New_Customer,True,False,False,False
1529,1065,2025-03-11,PAID,1388.0,Push,117.73,True,New_Customer,False,False,False,False
1530,1405,2024-10-05,PAID,,Email,97.31,False,Medium_Value,True,False,False,False
1531,1942,2025-06-10,PAID,1215.0,Email,111.07,True,New_Customer,False,False,False,False
1532,1783,2025-06-13,PAID,,Social,41.31,False,Low_Value,True,False,False,False
1533,716,2025-02-19,CANCEL,,Social,73.12,False,Low_Value,True,False,False,False
1534,1632,2025-03-16,PAID,375.0,Direct,104.14,True,Low_Value,False,False,False,False
1535,1693,2025-03-02,PAID,,Direct,103.29,False,New_Customer,True,False,False,False
1536,397,2024-07-24,PAID,,SMS,66.53,False,Low_Value,True,False,False,False
1537,520,2024-10-20,CANCEL,,Email,100.73,False,New_Customer,True,False,False,False
1538,1069,2024-11-12,CANCEL,,Email,105.77,False,New_Customer,True,False,False,False
1539,1648,2024-12-20,PAID,,Social,41.98,False,Low_Value,True,False,False,False
1540,377,2025-03-17,PAID,,Push,67.07,False,Low_Value,True,False,False,False
1541,1893,2025-03-26,PAID,,Email,227.63,False,High_Value,True,False,False,False
1542,531,2025-01-17,PAID,1456.0,Direct,135.83,True,New_Customer,False,False,False,False
1543,1607,2024-10-12,PAID,43.0,SMS,207.25,True,New_Customer,False,False,False,False
1544,255,2025-05-17,CANCEL,,Push,135.15,False,High_Value,True,False,False,False
1545,196,2025-03-05,PAID,1012.0,Direct,108.23,True,Medium_Value,False,False,False,False
1546,53,2025-05-28,PAID,,Social,73.47,False,New_Customer,True,False,False,False
1547,346,2025-04-18,PAID,,Email,125.47,False,Medium_Value,True,False,False,False
1548,943,2024-07-15,CANCEL,,Push,247.17,False,High_Value,True,False,False,False
1549,1281,2024-11-08,PAID,,SMS,315.71,False,High_Value,True,False,False,False
1550,204,2025-02-05,PAID,,Push,115.39,False,Medium_Value,True,False,False,False
1551,1552,2024-11-08,PAID,211.0,SMS,121.91,True,Low_Value,False,False,False,False
1552,696,2025-05-05,PAID,,Push,37.56,False,Low_Value,True,False,False,False
1553,1717,2025-03-13,CANCEL,,SMS,87.05,False,New_Customer,True,False,False,False
1554,126,2025-06-27,PAID,,Direct,190.0,False,New_Customer,True,False,False,False
1555,62,2025-01-19,PAID,,Push,468.02,False,High_Value,True,False,False,False
1556,1987,2025-05-26,PAID,,Email,101.12,False,Medium_Value,True,False,False,False
1557,946,2025-01-05,PAID,,SMS,122.86,False,Medium_Value,True,False,False,False
1558,1706,2025-05-21,PAID,,Push,98.15,False,Low_Value,True,False,False,False
1559,140,2025-03-22,PAID,,Push,334.99,False,High_Value,True,False,False,False
1560,1124,2024-12-20,PAID,,Push,376.17,False,High_Value,True,False,False,False
1561,793,2025-03-11,PAID,701.0,Email,315.69,True,Medium_Value,False,False,False,False
1562,1820,2024-10-01,PAID,390.0,Social,98.81,True,New_Customer,False,False,False,False
1563,70,2025-03-28,PAID,,Direct,533.46,False,High_Value,True,False,False,False
1564,798,2024-08-06,CANCEL,,Direct,174.67,False,Medium_Value,True,False,False,False
1565,1768,2024-10-20,PAID,,Social,175.11,False,Medium_Value,True,False,False,False
1566,1011,2024-11-16,PAID,,Social,222.77,False,Medium_Value,True,False,False,False
1567,1502,2025-01-01,PAID,,SMS,238.89,False,High_Value,True,False,False,False
1568,1007,2024-12-12,CANCEL,,SMS,131.08,False,Medium_Value,True,False,False,False
1569,325,2025-04-11,PAID,,Email,64.12,False,Medium_Value,True,False,False,False
1570,1569,2025-01-17,CANCEL,,Push,163.25,False,Medium_Value,True,False,False,False
1571,448,2024-08-19,PAID,190.0,Direct,114.46,True,Low_Value,False,False,False,False
1572,1815,2025-05-28,PAID,778.0,SMS,264.41,True,Medium_Value,False,False,False,False
1573,1083,2025-01-25,CANCEL,510.0,Direct,59.29,True,Low_Value,False,False,False,False
1574,455,2025-04-20,PAID,,Push,432.87,False,High_Value,True,False,False,False
1575,915,2025-03-25,PAID,,Email,170.62,False,New_Customer,True,False,False,False
1576,364,2025-03-19,PAID,,Direct,451.12,False,High_Value,True,False,False,False
1577,869,2024-12-12,PAID,,SMS,536.15,False,High_Value,True,False,False,False
1578,599,2024-12-28,CANCEL,,Email,72.25,False,Low_Value,True,False,False,False
1579,48,2025-07-02,PAID,,Email,39.41,False,Low_Value,True,False,False,False
1580,482,2025-01-13,PAID,,SMS,115.58,False,Medium_Value,True,False,False,False
1581,1234,2024-10-02,PAID,,Direct,149.69,False,New_Customer,True,False,False,False
1582,1031,2025-05-07,PAID,553.0,Push,165.0,True,Medium_Value,False,False,False,False
1583,737,2024-11-20,PAID,,Email,212.37,False,Medium_Value,True,False,False,False
1584,1325,2024-08-16,CANCEL,,Email,31.04,False,New_Customer,True,False,False,False
1585,901,2025-01-26,PAID,1201.0,Email,104.98,True,New_Customer,False,False,False,False
1586,1618,2024-12-26,PAID,,Direct,257.86,False,High_Value,True,False,False,False
1587,990,2024-08-20,PAID,,Push,300.75,False,High_Value,True,False,False,False
1588,733,2024-12-19,PAID,,Push,166.13,False,Medium_Value,True,False,False,False
1589,1143,2025-02-05,PAID,,Direct,115.19,False,Medium_Value,True,False,False,False
1590,1007,2025-01-09,PAID,,SMS,112.65,False,Medium_Value,True,False,False,False
1591,1956,2025-01-25,PAID,,Direct,99.19,False,Low_Value,True,False,False,False
1592,1823,2025-01-30,PAID,362.0,SMS,42.31,True,Low_Value,False,False,False,False
1593,47,2024-09-29,PAID,1147.0,Push,117.08,True,New_Customer,False,False,False,False
1594,1413,2024-09-19,PAID,1420.0,SMS,162.7,True,New_Customer,False,False,False,False
1595,1572,2025-02-18,CANCEL,,SMS,132.93,False,Medium_Value,True,False,False,False
1596,1536,2025-04-06,PAID,,Email,279.29,False,High_Value,True,False,False,False
1597,1382,2024-09-02,PAID,,Direct,236.66,False,High_Value,True,False,False,False
1598,1348,2024-10-07,PAID,,SMS,344.64,False,High_Value,True,False,False,False
1599,1408,2025-01-16,PAID,,Push,63.93,False,New_Customer,True,False,False,False
1600,1699,2024-09-06,CANCEL,,SMS,180.11,False,New_Customer,True,False,False,False
1601,1235,2025-04-11,PAID,,SMS,89.2,False,Medium_Value,True,False,False,False
1602,1650,2024-07-25,PAID,,Social,128.04,False,Medium_Value,True,False,False,False
1603,466,2025-06-20,PAID,1448.0,Direct,124.72,True,Low_Value,False,False,False,False
1604,1262,2024-08-21,PAID,,Push,78.73,False,Low_Value,True,False,False,False
1605,1486,2025-01-28,PAID,76.0,Direct,137.44,True,Medium_Value,False,False,False,False
1606,1575,2024-07-17,PAID,,Social,524.87,False,High_Value,True,False,False,False
1607,506,2025-05-29,PAID,729.0,Direct,247.53,True,New_Customer,False,False,False,False
1608,15,2024-11-24,PAID,,SMS,93.33,False,Medium_Value,True,False,False,False
1609,96,2024-10-30,PAID,,Social,226.95,False,Medium_Value,True,False,False,False
1610,1910,2025-02-20,CANCEL,30.0,Email,62.77,True,Low_Value,False,False,False,False
1611,1750,2024-08-28,CANCEL,,Email,40.2,False,Low_Value,True,False,False,False
1612,1792,2024-10-31,PAID,,Social,68.21,False,Low_Value,True,False,False,False
1613,109,2025-04-21,PAID,,Push,138.25,False,New_Customer,True,False,False,False
1614,1304,2024-12-18,PAID,850.0,SMS,81.5,True,Low_Value,False,False,False,False
1615,1424,2025-05-30,PAID,,Push,205.41,False,High_Value,True,False,False,False
1616,1588,2025-03-25,CANCEL,,Direct,42.62,False,Low_Value,True,False,False,False
1617,339,2024-12-27,PAID,1222.0,SMS,61.89,True,New_Customer,False,False,False,False
1618,1828,2025-03-14,CANCEL,,Email,116.17,False,New_Customer,True,False,False,False
1619,1214,2024-09-02,PAID,77.0,Social,161.76,True,New_Customer,False,False,False,False
1620,764,2025-07-03,CANCEL,,Email,548.14,False,High_Value,True,False,False,False
1621,1749,2025-05-17,PAID,,Social,66.67,False,New_Customer,True,False,False,False
1622,279,2025-04-17,PAID,,Email,66.26,False,Medium_Value,True,False,False,False
1623,790,2025-05-28,PAID,,Email,55.17,False,Low_Value,True,False,False,False
1624,1729,2024-09-08,CANCEL,,Push,43.25,False,Low_Value,True,False,False,False
1625,933,2025-01-23,PAID,,Social,425.77,False,High_Value,True,False,False,False
1626,871,2025-01-20,PAID,,Direct,162.45,False,High_Value,True,False,False,False
1627,1480,2024-11-07,PAID,,Push,95.75,False,New_Customer,True,False,False,False
1628,1800,2024-12-09,PAID,,Email,126.74,False,New_Customer,True,False,False,False
1629,1114,2025-02-13,PAID,828.0,Email,136.09,True,Low_Value,False,False,False,False
1630,841,2025-07-02,PAID,,Direct,162.25,False,Medium_Value,True,False,False,False
1631,1806,2024-08-13,CANCEL,,Email,177.94,False,High_Value,True,False,False,False
1632,734,2025-06-17,PAID,,SMS,213.87,False,Medium_Value,True,False,False,False
1633,1381,2024-08-09,CANCEL,314.0,Social,326.16,True,High_Value,False,False,False,False
1634,300,2025-01-15,PAID,,Social,34.72,False,Low_Value,True,False,False,False
1635,365,2025-03-15,PAID,,Social,302.24,False,High_Value,True,False,False,False
1636,883,2024-11-14,PAID,,Direct,245.42,False,High_Value,True,False,False,False
1637,445,2024-07-15,PAID,1249.0,Email,293.83,True,Medium_Value,False,False,False,False
1638,1526,2024-11-06,PAID,,Direct,113.58,False,Medium_Value,True,False,False,False
1639,191,2024-12-04,PAID,804.0,Social,133.95,True,Low_Value,False,False,False,False
1640,1328,2025-04-29,CANCEL,,Push,48.7,False,New_Customer,True,False,False,False
1641,1220,2025-04-29,PAID,,Direct,439.1,False,High_Value,True,False,False,False
1642,544,2025-02-14,PAID,,Email,94.72,False,Medium_Value,True,False,False,False
1643,1268,2025-02-28,PAID,,Social,92.87,False,Medium_Value,True,False,False,False
1644,445,2024-09-30,PAID,,Email,136.03,False,Medium_Value,True,False,False,False
1645,1155,2024-11-24,CANCEL,,SMS,346.34,False,High_Value,True,False,False,False
1646,90,2024-07-06,PAID,,Push,222.15,False,Medium_Value,True,False,False,False
1647,785,2025-03-24,PAID,,SMS,571.99,False,High_Value,True,False,False,False
1648,1005,2025-03-03,PAID,,Social,360.44,False,High_Value,True,False,False,False
1649,887,2025-05-22,PAID,,Direct,31.31,False,Low_Value,True,False,False,False
1650,1791,2025-05-27,PAID,778.0,Social,220.02,True,Medium_Value,False,False,False,False
1651,1683,2025-04-21,PAID,,Social,38.44,False,Low_Value,True,False,False,False
1652,1571,2025-01-22,PAID,,Email,338.38,False,High_Value,True,False,False,False
1653,1634,2025-04-09,PAID,,Direct,155.47,False,Medium_Value,True,False,False,False
1654,1213,2025-04-29,PAID,,Social,202.26,False,High_Value,True,False,False,False
1655,1960,2024-12-12,PAID,,Direct,153.64,False,Medium_Value,True,False,False,False
1656,102,2024-12-07,CANCEL,875.0,Social,78.38,True,New_Customer,False,False,False,False
1657,639,2024-12-04,PAID,,Social,64.35,False,Low_Value,True,False,False,False
1658,1995,2025-02-23,PAID,,Direct,176.44,False,Medium_Value,True,False,False,False
1659,253,2024-07-17,PAID,,Social,152.68,False,High_Value,True,False,False,False
1660,261,2025-03-29,PAID,,Social,93.83,False,Low_Value,True,False,False,False
1661,1277,2024-08-23,PAID,,SMS,155.89,False,Medium_Value,True,False,False,False
1662,29,2025-01-03,PAID,,Push,102.88,False,New_Customer,True,False,False,False
1663,195,2025-06-04,CANCEL,234.0,Email,138.84,True,Low_Value,False,False,False,False
1664,781,2025-05-08,PAID,,Email,68.44,False,Low_Value,True,False,False,False
1665,379,2024-07-04,PAID,,Social,212.77,False,Medium_Value,True,False,False,False
1666,1020,2024-08-20,PAID,190.0,SMS,90.04,True,Low_Value,False,False,False,False
1667,116,2025-03-20,PAID,,Push,95.05,False,Medium_Value,True,False,False,False
1668,578,2025-01-20,PAID,1440.0,Push,114.51,True,New_Customer,False,False,False,False
1669,1141,2024-11-25,CANCEL,,Direct,133.94,False,High_Value,True,False,False,False
1670,1276,2025-01-06,PAID,,SMS,100.02,False,New_Customer,True,False,False,False
1671,1109,2024-09-09,CANCEL,,Email,61.25,False,Low_Value,True,False,False,False
1672,215,2024-07-06,PAID,,Push,147.08,False,Medium_Value,True,False,False,False
1673,28,2024-11-07,PAID,,Social,68.54,False,Low_Value,True,False,False,False
1674,1726,2024-10-21,PAID,560.0,Social,604.21,True,High_Value,False,False,False,False
1675,1598,2024-12-23,PAID,,Direct,107.65,False,New_Customer,True,False,False,False
1676,1844,2025-01-16,PAID,540.0,SMS,48.65,True,Low_Value,False,False,False,False
1677,1087,2024-11-06,PAID,1296.0,Direct,108.27,True,New_Customer,False,False,False,False
1678,788,2024-09-14,PAID,,Push,565.24,False,High_Value,True,False,False,False
1679,1881,2025-05-14,PAID,,Push,46.89,False,Low_Value,True,False,False,False
1680,1549,2024-11-02,PAID,,Email,59.08,False,Low_Value,True,False,False,False
1681,1450,2025-05-02,PAID,,Social,42.1,False,Low_Value,True,False,False,False
1682,1174,2024-07-20,PAID,,Email,52.58,False,Low_Value,True,False,False,False
1683,34,2025-06-08,PAID,,Push,112.17,False,New_Customer,True,False,False,False
1684,1344,2025-01-13,PAID,,Social,55.15,False,New_Customer,True,False,False,False
1685,45,2025-05-18,PAID,,Push,153.23,False,Medium_Value,True,False,False,False
1686,1805,2025-03-21,PAID,,Social,90.79,False,Low_Value,True,False,False,False
1687,1136,2024-07-17,PAID,404.0,Push,174.82,True,High_Value,False,False,False,False
1688,1808,2024-10-06,PAID,,Social,291.35,False,High_Value,True,False,False,False
1689,73,2025-05-31,PAID,,Email,186.04,False,High_Value,True,False,False,False
1690,1738,2025-01-05,PAID,,Push,127.21,False,High_Value,True,False,False,False
1691,1901,2024-08-23,CANCEL,,Social,63.51,False,Low_Value,True,False,False,False
1692,768,2024-12-19,CANCEL,1397.0,SMS,42.01,True,Low_Value,False,False,False,False
1693,1556,2024-11-19,PAID,,Push,133.2,False,New_Customer,True,False,False,False
