product_key,product_id,product_category
510947269714037099,155,Clothing
726339281368076147,656,Beauty
1112106693804446265,174,Electronics
213451558783547538,139,Home
522168564160517430,36,Electronics
877761515941283025,237,Sports
236822940494972686,600,Electronics
138213358760044274,185,Clothing
196841254592055925,82,Home
971079890452879049,295,Clothing
868940142333143513,213,Electronics
459707295341334032,218,Home
588322397356564645,513,Beauty
56482875547573980,6,Clothing
1071635047342082501,972,Books
1135386892939275502,888,Clothing
461747487204963328,107,Beauty
984912532512040547,392,Beauty
777872302340300727,554,Home
120288555531958821,97,Home
107405442690328591,513,Sports
1111918819873167446,933,Electronics
666209903004945886,775,Beauty
643583376464656022,932,Books
658814174569316212,48,Electronics
909570575387852761,337,Beauty
48371327993770889,515,Beauty
285477175075166137,655,Clothing
362502013805063695,348,Electronics
983569061608777688,359,Home
561693712960141669,719,Clothing
1068506193549363292,199,Sports
461272531218200813,29,Clothing
98218575220366470,275,Beauty
191254748682934858,944,Beauty
85591375056419970,412,Clothing
930361817908397976,530,Clothing
934177998191430526,682,Books
214720031951476005,856,Books
765055522528195789,452,Home
407351866739968799,340,Books
515054788832800817,799,Books
365753647253376242,321,Clothing
466463761825948753,703,Sports
143689916376180925,100,Electronics
1069637774524084759,862,Electronics
575605038798871404,996,Sports
627941850051615525,547,Electronics
466478787379968777,366,Beauty
1135605947154035019,547,Clothing
246998035189698921,876,Clothing
564520598206654550,154,Books
602297626060646259,773,Sports
296025115820599503,174,Sports
647665714814414761,759,Electronics
384677006111399109,714,Books
989336456938759424,371,Electronics
1106757917176413531,54,Beauty
88660233766543461,658,Beauty
913103415511233901,803,Electronics
877719624098316238,296,Books
761150050354389072,91,Books
856249396749305582,682,Clothing
138878278218703976,684,Sports
490501774548905263,178,Books
59996252258438209,278,Electronics
810717665011995753,943,Clothing
22458192830700209,101,Clothing
1060526005676821963,540,Electronics
169926684236663130,674,Clothing
559935134580108528,845,Books
385032313418170214,475,Electronics
87127483928887106,695,Beauty
465211674656084968,20,Books
478687588131327299,307,Clothing
232823949174740859,93,Books
180688507511108705,254,Clothing
517861723737210920,16,Home
347941661327383171,764,Clothing
80227632573758908,895,Books
1082992928728998221,87,Sports
195108728754052109,173,Books
765391954864772107,413,Clothing
868041731865797921,403,Sports
434347936306631168,429,Books
626500263641365405,128,Home
962396630664849919,934,Clothing
150325927935486655,191,Clothing
517980957096375991,276,Sports
652723894460626531,442,Home
881851826381589813,148,Electronics
1081136634382679562,100,Books
415221809168257138,392,Home
908525342785897953,670,Beauty
762977843745489838,448,Beauty
1120189624376166063,36,Clothing
600845218925276254,538,Clothing
827742605496319130,267,Books
1004234790157387309,244,Sports
14934353398857036,885,Home
707672990478029585,563,Clothing
611136331469340166,675,Home
51791154375411669,940,Home
139848016460042319,243,Sports
784807914625212940,942,Beauty
301886658990545472,989,Electronics
904536816241072513,492,Electronics
589100946858218955,35,Beauty
55615549553166114,415,Beauty
896167130900215709,625,Clothing
368919185173747902,539,Clothing
608391555275359258,764,Sports
369607685411692304,807,Clothing
661141982020060077,811,Books
1034359529442687137,658,Sports
657265128058441196,626,Beauty
568556039691988617,314,Books
301281598896547912,747,Home
175240582082202791,219,Electronics
984939069150690071,251,Electronics
365711484541248276,13,Books
132357098843205246,659,Books
1069922456456551684,847,Sports
438940419527032458,395,Electronics
305117902637772834,396,Sports
485728206668079724,676,Home
697700274583848220,831,Books
246174952960431494,618,Home
36424873987519526,397,Electronics
565567897892525753,598,Beauty
823310627268424537,379,Books
160082210637017208,944,Electronics
494573368648567433,621,Beauty
512150718418560286,774,Sports
730232456254129604,883,Sports
394959127342752075,678,Home
4615910186569698,710,Home
780997994551543288,253,Clothing
991592131299205306,797,Electronics
222676788093745276,370,Electronics
611116749262037965,503,Electronics
276548986186591797,864,Home
1107567037311359176,646,Books
400847888692874290,239,Books
734782804918630817,245,Electronics
1134348739191788818,165,Books
529171115679964754,775,Clothing
843057206984213120,242,Sports
924533545074885249,842,Sports
817502822446937994,251,Home
141996656154723415,78,Books
728829789235700468,106,Home
464399540963030828,709,Books
922002123680957337,151,Home
401997683646057420,672,Clothing
1146390344541642963,650,Clothing
409496810924078829,837,Home
129853802721307766,763,Electronics
254286373419171595,530,Books
720825896665704661,417,Sports
776494153770002773,9,Beauty
505550749146793419,48,Clothing
1072310690273372738,131,Beauty
16948264059683540,197,Clothing
863276031514181092,107,Sports
940832014881743534,768,Beauty
1110017674008247820,853,Books
177883432890237969,444,Books
616361394140857720,359,Electronics
780528791869730012,133,Home
600477617293073145,951,Beauty
660495818375440718,691,Beauty
966026148995008907,262,Electronics
175754744299047165,620,Clothing
641000394158260146,212,Sports
625546773789474617,459,Home
537725436052866573,607,Electronics
570590805775881068,105,Books
1068643620976074298,275,Sports
532196965956469685,120,Clothing
13238253189667632,805,Books
264548279391708238,98,Sports
253502993164349114,107,Books
392359321026460627,65,Clothing
717158420820612013,514,Sports
437329490265614830,935,Clothing
925475622646422914,57,Books
837116317281410462,837,Beauty
553511640388348504,869,Sports
429794828013606446,909,Clothing
938443663241105431,212,Beauty
506541397000176481,166,Sports
1023233357644508539,994,Clothing
545112495835457610,610,Beauty
979034168280911757,639,Clothing
733311214488242653,794,Books
816266347894778584,900,Clothing
584006884489400561,404,Electronics
241383752603661470,269,Beauty
285606738575274348,10,Electronics
870493705715627491,433,Sports
512840359059484786,774,Clothing
126978010956797762,954,Beauty
1014724389760530900,612,Electronics
264460536479467521,931,Books
711602317684716143,787,Home
182699722362069332,557,Books
609722151601216836,232,Clothing
749797286056142380,91,Clothing
448187957979584875,67,Sports
645668212778697055,945,Books
1003591118205229832,822,Sports
28592285688778179,582,Beauty
762339379384796738,725,Electronics
760302817292341366,480,Sports
92169388628197290,835,Clothing
84874689324421870,127,Books
111518750211324816,754,Sports
1151181438865167541,996,Books
405993205595566684,397,Beauty
405313026784925254,604,Books
1043008878552321907,840,Sports
259613976613204803,665,Electronics
862410093462098531,463,Electronics
449575887696708245,380,Electronics
1068400672284263038,739,Books
815059646090020753,908,Beauty
740021900194874409,645,Clothing
639337732603619306,732,Beauty
677937045471328131,2,Home
361208641560444743,908,Electronics
452622846124272406,117,Home
1151332751035118872,322,Beauty
918838289168837364,925,Beauty
837529597653092802,538,Electronics
1033295556347354802,35,Clothing
746637520551160339,232,Beauty
316579111412030253,269,Electronics
429273274842492798,394,Clothing
735874845996666128,28,Beauty
913091477585263575,167,Home
885212283555337048,926,Electronics
179529771121757628,980,Home
182463960664240827,48,Books
580997548904250210,978,Electronics
1095918873887871941,890,Electronics
1098419503786635675,732,Electronics
1134493867337498297,987,Sports
852578713051751714,793,Beauty
449955827561411186,963,Clothing
962692844023782442,278,Sports
679820562951746410,413,Sports
646561431377379584,2,Sports
1022399512536625361,541,Beauty
727119245140880966,795,Home
863271556908834607,151,Books
1036767328250345156,552,Books
480248737228087659,401,Sports
94941348736444051,307,Books
690586987913344273,168,Books
718681899101344246,576,Books
1120165831101689047,818,Sports
866636240337407285,940,Clothing
166973855417568677,617,Electronics
1083632151446694413,654,Electronics
472574572964921586,87,Clothing
435200300409134966,166,Clothing
181871745307332379,717,Beauty
349335294138925386,82,Sports
937757812081577118,993,Beauty
873006208022583121,85,Home
1019511052182133423,98,Electronics
680834141245021497,361,Electronics
862843817070258969,122,Clothing
271726022194885005,446,Beauty
320489660232484027,288,Beauty
660583605693110735,98,Home
221218967407594594,757,Clothing
220909649422083388,801,Books
325198995245004540,564,Clothing
555546038394929687,717,Electronics
842195070074814676,125,Home
425327203778160470,76,Electronics
929024421064701323,435,Home
895178319297377977,496,Clothing
852680971642966676,673,Home
621124681015930902,832,Home
753926148649309059,105,Clothing
475430383802628264,937,Home
72987773061882978,388,Sports
943401666335307145,973,Sports
3752176965549411,991,Clothing
776678869556237078,752,Books
917416371588343070,581,Books
1031987102696442609,599,Electronics
69223606152291346,494,Home
786651665395028090,902,Clothing
582103899162814425,937,Sports
153618078755616761,625,Books
408103326580192782,122,Beauty
171237685208299333,457,Clothing
1073426684888433673,952,Beauty
204319534214879601,662,Beauty
697612612147539587,928,Electronics
871174871425136602,746,Electronics
520479838690118411,434,Books
911553579886637345,335,Home
467020981282005161,266,Home
1109750783407638801,537,Books
382723159174014371,971,Beauty
124151945579725567,508,Books
853553157008748814,358,Clothing
749226810545259087,539,Electronics
858616477767577870,73,Clothing
132824909516731933,532,Sports
47544161401872200,368,Beauty
898892734374026942,306,Beauty
1020443450650805982,41,Sports
863326218951536403,762,Beauty
599139914541000006,898,Sports
575956619309094138,946,Home
895792572634799752,954,Sports
1064664397742552157,84,Sports
502178153973664813,49,Clothing
683245222280146085,614,Clothing
53593112246378841,927,Sports
344419300346261102,346,Beauty
677633156069509965,822,Beauty
1023194128481436627,626,Books
562066723635494891,134,Clothing
326022217437584383,50,Clothing
189813960788811606,704,Sports
701851743888794748,337,Clothing
296052131611878099,864,Sports
125773918673106200,937,Electronics
1101873707031547790,135,Electronics
7142409003780523,542,Home
1100546398990102740,310,Beauty
995117239935242254,750,Home
1130384175196540724,725,Home
511834628794720967,243,Home
454599011048707792,151,Beauty
1019907201115875796,522,Beauty
560534477521851148,206,Electronics
1123690680079851220,949,Clothing
341632603532189391,359,Sports
1115102238257469421,622,Electronics
164316054005546787,300,Sports
256640096527058621,912,Clothing
924188170254033344,145,Electronics
1136849707996176830,301,Clothing
438847878902884269,114,Home
775925879234971837,750,Clothing
87583863150459347,626,Home
1089576385244649522,366,Books
622693948120654986,630,Electronics
319516946160579689,627,Clothing
823475796267953697,102,Sports
420787667397307844,716,Home
966391649742090183,442,Beauty
533971294542134662,410,Clothing
829320777523976480,394,Sports
239975364780257661,974,Clothing
185096200846015842,770,Clothing
317966094470149159,158,Electronics
870686241856493848,914,Electronics
674476058948290682,64,Clothing
79578880644154620,100,Home
678900666288489564,522,Electronics
287169709958966949,967,Home
1092272205956550889,58,Sports
544945467772358508,221,Electronics
532279727879281989,452,Electronics
1003020658221835778,221,Home
205757091948031137,372,Beauty
733812859037267997,472,Sports
36223927733071950,60,Electronics
894297599162147359,364,Beauty
814274523521608386,708,Home
101881756034554156,123,Sports
664269969457823853,984,Beauty
394372704164364342,766,Clothing
737674630461336774,275,Clothing
737971795362601315,264,Books
734105468129242299,129,Clothing
931985987814178888,357,Books
345183871581893042,151,Clothing
34327881998672361,601,Electronics
958727811495391454,227,Home
264166024985792326,3,Electronics
301473032091239560,144,Beauty
1074383771647177455,324,Home
736228128030103429,115,Sports
686709487308338658,211,Sports
510814034012244910,487,Home
463143105599629857,722,Clothing
1070486007340835345,430,Books
569095587555454241,6,Home
4718249380866151,425,Clothing
719556643725435098,92,Sports
498933913521248752,198,Books
783792186930438717,899,Home
102021400027942631,879,Clothing
391945682520661123,839,Electronics
514288323630338173,77,Electronics
1001055274459485133,775,Home
209882379866267430,401,Electronics
1068406632581863618,131,Home
103470301280953127,836,Beauty
810251778944593719,42,Sports
1130324680382382637,905,Electronics
901955911098345825,287,Sports
383377609867664959,679,Clothing
706401746180691927,251,Beauty
169665972853896331,106,Electronics
455578386509944059,816,Sports
5421429473456609,447,Sports
797193023338896890,968,Beauty
546057658329793679,327,Sports
310363367460010684,58,Books
115993085524281285,889,Electronics
679771780348429774,57,Clothing
113572411186399172,247,Electronics
1025790860293488134,591,Books
197990286605243813,308,Home
326772325339063816,119,Books
276021874662836530,541,Sports
318895770283091740,453,Beauty
980937140404082084,597,Home
723438811741995233,166,Books
1014172867778972293,985,Home
1054369290517222645,213,Sports
1108667667066694057,289,Clothing
582261857058281741,583,Beauty
672410031568318558,694,Beauty
571395010319603046,634,Books
449550784006830825,813,Electronics
331624009369674434,902,Sports
89482729518139342,460,Home
983721347460964103,873,Clothing
837095802517117163,801,Clothing
579795469991822958,561,Beauty
91915816883655874,46,Electronics
306576660057785837,982,Sports
447599411911183283,872,Sports
982666837880935102,326,Electronics
644513376074041356,344,Home
803676435091777437,398,Sports
535357435237748706,304,Beauty
1097243022866212179,55,Sports
330709946957297020,453,Books
768388249058681152,183,Sports
753323587050185364,208,Beauty
416104702244924329,607,Books
1114837745735518699,748,Home
714064362644496641,695,Books
208875242538915716,651,Electronics
858356638890488454,112,Books
712562174047514820,443,Clothing
333895441327271991,484,Clothing
917281379602717806,263,Sports
434400174470590036,427,Beauty
618215979176537969,683,Electronics
171458977088960900,239,Home
700028670207842332,136,Sports
763491714749418912,996,Home
178437110561608487,93,Beauty
571016898518957884,684,Clothing
474591293390708580,635,Electronics
1038608448993211458,362,Clothing
944694239666650063,445,Clothing
170025014724964485,486,Home
601260760535004582,934,Beauty
768947645592425073,578,Beauty
511863332167038682,7,Home
1139006631790555561,755,Books
1115982603325611889,990,Electronics
459027168398062850,334,Books
304541335219440022,379,Beauty
594410110547452904,762,Clothing
851530794197064104,135,Home
529408477800604372,264,Sports
1012228723654562349,522,Sports
352213430313814018,103,Electronics
588472102428925142,574,Beauty
63678616789506439,449,Books
751083193525282088,982,Home
622714859003700221,878,Electronics
1079616585893400071,747,Beauty
619334984116911561,24,Books
508924374840219850,404,Home
1101083163544319318,232,Sports
366907712313154568,31,Sports
334736836164934740,343,Beauty
998070419277093280,403,Books
873469123062532189,450,Books
68047608545740627,74,Clothing
639487310410402200,658,Home
482100088869035731,297,Electronics
368264232832272044,896,Clothing
1017509509953588190,337,Home
1105348570950146580,588,Sports
409277331471133837,377,Books
155404390694994191,936,Electronics
40756033880514643,646,Home
827182390429981813,377,Clothing
322118895682679205,89,Books
133252974718543735,740,Books
846479292501655890,835,Sports
249794040728212839,336,Home
636855543348766248,190,Clothing
503426174911437730,809,Books
880093850678107020,946,Electronics
859984049220897960,582,Clothing
600935050113878158,517,Beauty
359416184721513128,529,Clothing
855773645387256940,542,Beauty
584034976445820782,559,Books
582362477854991663,399,Beauty
847088262314420155,721,Books
323182181358388065,440,Beauty
994089659183703193,972,Home
361298092283935500,809,Beauty
20378245984585062,762,Electronics
999645136835728507,811,Home
238877881374246482,249,Electronics
147727085162338867,255,Clothing
746512604196707961,268,Electronics
44952472169088192,64,Sports
1053406758169426154,386,Books
775338790623917616,114,Beauty
915451850335958679,231,Sports
395600728380554670,103,Clothing
552255902805904459,453,Electronics
1057585582897302667,341,Electronics
432962486955900162,584,Beauty
355287915760540856,62,Home
869629337149755596,599,Beauty
869868941886413182,354,Clothing
675021480018894058,941,Beauty
541140505658728520,144,Electronics
487456459112720531,148,Sports
700854915237501682,767,Books
141478908120769653,573,Sports
181123734987795294,917,Clothing
398496524489197672,444,Sports
519870408216196011,340,Sports
687196981069287171,692,Books
218260314739379602,454,Home
1100185777966391715,638,Electronics
1002110854921912324,533,Electronics
369649123382297662,846,Beauty
167577391472180899,331,Home
923532875764924392,600,Beauty
704303680855597836,637,Beauty
711343373331931590,948,Sports
966811114065911812,212,Books
752284214797309768,935,Home
468321076343795360,355,Home
844721555529886484,918,Sports
682941456802537590,101,Beauty
1010970085108432742,687,Home
772885695690283573,612,Clothing
1140447819290127078,827,Clothing
504095674420857699,79,Books
974766640478005257,724,Beauty
721590290921643973,568,Home
995775470157980325,875,Clothing
318535959704937229,762,Home
311791903571421282,335,Sports
724902721610130863,659,Beauty
745270120358100679,307,Beauty
69969305404164661,751,Home
1131196285212408142,666,Books
953661768415114548,668,Clothing
348878740335419178,321,Electronics
995088596779018785,399,Electronics
251048206539488404,54,Clothing
680994972932212907,507,Electronics
167536316022473734,813,Clothing
1133531428447061031,255,Sports
900444372007864899,459,Beauty
92999948978497389,76,Home
420551630749027835,560,Beauty
103178629061343261,701,Electronics
2057950239382955,478,Books
826201307523835505,813,Sports
329350697397626819,244,Clothing
617093401135602741,572,Clothing
1108535677417776835,918,Electronics
863745528022774448,750,Electronics
643034640293429483,124,Books
1069252317485574373,233,Home
573941113646775571,825,Books
644801243490996920,890,Clothing
1044217479760835466,427,Books
456060726737878689,672,Home
258855182131942191,949,Books
689607760704105882,734,Home
109506340983668948,154,Clothing
106251082156229627,908,Home
57099012400510982,629,Books
289776031779694112,499,Books
470198069849678762,363,Beauty
155063219923007822,589,Electronics
150159437849247316,432,Books
1065161545099815880,643,Sports
672030276321502301,501,Sports
805781021737679524,925,Electronics
97184245688910531,880,Home
204108713710135960,974,Electronics
270323446299901807,175,Books
243007946078505666,254,Beauty
1124557686293813585,68,Electronics
602454418101909209,294,Books
456589061389680348,593,Home
1116447419356637502,132,Clothing
22455132458847992,5,Sports
1113665841981657452,537,Beauty
804713540551264359,79,Electronics
612809007638060714,531,Home
938108451337722284,298,Beauty
1094282739338609449,437,Clothing
722049586975152412,665,Clothing
760550864022596706,671,Home
956423126819030955,415,Electronics
691760084340138389,77,Clothing
39935280243663637,531,Sports
700415262698600337,124,Electronics
375223760887724489,563,Sports
345024251520060744,189,Sports
1023637739813651471,890,Sports
306086154485416725,648,Home
827628100563980280,811,Clothing
129388580349524990,688,Sports
514530097070888421,863,Home
912652747348956852,681,Electronics
242058833918013001,875,Sports
1086633228848605337,452,Beauty
1127457940946467802,463,Sports
621070742032178539,426,Books
129102348395464686,706,Clothing
290449691199256472,998,Electronics
463771759655073788,209,Books
1069659148221066449,219,Beauty
664138555521982013,491,Books
526409628946905974,949,Beauty
18075611130239075,452,Books
632890761465073550,201,Clothing
421716917149487769,465,Sports
481121895975811901,55,Electronics
580450587956834322,66,Home
363674113408415739,893,Clothing
1043567517518754067,731,Sports
917847876217475230,423,Beauty
723023387792490601,251,Books
87380049509352865,381,Sports
117651971510107810,616,Beauty
460888832816339112,382,Clothing
423955811776413609,132,Home
1075215991893519001,994,Electronics
1026914143133280257,11,Books
478084412693093582,27,Electronics
126429294170236752,995,Clothing
708794244725550776,126,Electronics
824287081706326167,668,Books
653416110465310355,629,Home
209968783799766022,933,Sports
351620363558250723,889,Clothing
471535404084743752,660,Electronics
54209920378525476,940,Books
211302231550177493,662,Sports
818071776217231676,592,Home
997714458281506179,332,Clothing
225134506471348364,795,Beauty
1015839404314015249,602,Sports
630238300234753525,821,Clothing
432925244652417061,912,Electronics
178828047574019777,390,Home
364648272133089925,605,Books
948820763997300397,525,Home
189261208072853841,469,Clothing
573370297287034488,208,Sports
892082592566924239,440,Sports
1031594578778193721,806,Sports
922182111687835389,976,Books
1053158033122327081,434,Electronics
978943511838766316,193,Books
307269546999866412,994,Books
797442051488913087,356,Beauty
870755768190401440,882,Sports
732915229331579401,624,Clothing
362866870625974086,792,Books
191556225529575084,305,Books
1149820136895475971,981,Books
184575558408494299,45,Sports
525038340132395846,70,Beauty
385707647824188110,229,Home
466359496227422669,356,Clothing
542630940444561585,872,Beauty
488209703062025767,279,Clothing
80509090971115567,874,Beauty
516644574182944953,884,Sports
891490408898810315,527,Clothing
38201804855131679,720,Electronics
526236889208986850,966,Beauty
1074589066578537998,937,Beauty
366818351786501469,961,Home
213259193682159880,992,Home
498166780242348660,633,Clothing
749329952583946762,103,Books
935031210320456896,904,Clothing
1085928555489802396,866,Books
164296599441642954,803,Home
162104918613920659,669,Clothing
549153772912403378,688,Books
873342494848920692,173,Sports
335365875868097850,905,Clothing
348924378192818916,430,Beauty
381831919799384348,722,Beauty
25239509619205799,286,Books
864825687122493634,488,Books
16185306745736397,43,Books
1006125226928268731,732,Books
328288527606926749,390,Sports
1074894123515084843,800,Clothing
1086481301130618249,20,Sports
417700633968583842,230,Clothing
916603583819866508,99,Beauty
571064986923441368,134,Electronics
380629177734939250,878,Clothing
536303622737523283,355,Sports
957251164224958065,128,Clothing
647790584532986331,482,Sports
234226806975246082,609,Clothing
853649857931326987,184,Beauty
533278979806260075,10,Home
201739631899296146,316,Clothing
810425553663085170,150,Home
157551023365577138,367,Electronics
226207813900687227,603,Home
197821202491170485,945,Electronics
378652816134801641,154,Electronics
872455234018781622,957,Electronics
131215443606877980,564,Beauty
529521272371518756,165,Home
493695218908723866,794,Clothing
436046816642591066,64,Electronics
251588919782356242,909,Electronics
137668184493111687,65,Electronics
168895069853968124,364,Clothing
763408070219049178,166,Electronics
455614800736929291,4,Electronics
265879792931562806,142,Beauty
446277875322149555,160,Electronics
27813842041825321,456,Clothing
146432612633092500,721,Home
104531766914366016,604,Home
301232896728367522,804,Books
207519159231783408,639,Beauty
1073325549354735722,75,Books
944993967405533282,183,Books
585937532630713871,420,Electronics
660781980305040901,211,Electronics
1105492500232292402,5,Books
698208179241048512,231,Beauty
653986813485104511,727,Beauty
106820514532574662,965,Sports
443640789929311818,630,Home
443282198874779010,329,Clothing
346401116579788064,84,Electronics
573902250614239469,569,Electronics
612613042181587253,976,Sports
112412133773237400,746,Home
504075903065064709,603,Sports
708720323370913075,90,Electronics
726638042692695244,760,Electronics
628186766328508998,149,Beauty
227800128346031571,203,Home
169399098084309451,311,Beauty
379604253592561421,278,Home
367872129553355890,53,Clothing
1087772020820737003,230,Sports
289903911911080169,270,Electronics
497573367008084726,223,Electronics
756576280830123957,593,Sports
192206083908949386,636,Beauty
815404705417607060,31,Clothing
32496316046222807,488,Electronics
490648319848028860,409,Books
1061862997366923841,580,Clothing
454459912361187957,548,Clothing
256442077412926159,763,Books
1096621162303888164,190,Beauty
97313743278566421,389,Home
16966080290843923,365,Electronics
334452129554036516,382,Home
60657744711046498,119,Sports
231418531626101664,330,Sports
503656177032399172,369,Beauty
205411044604795841,710,Sports
563506540498403735,886,Beauty
120069026816218224,185,Electronics
7094915699272527,343,Sports
269469392081218731,334,Electronics
460309176442595216,279,Books
592752926333303824,630,Sports
1046851147825979553,222,Electronics
1139169433965247232,594,Beauty
929437312036227190,231,Books
96746150544689635,195,Clothing
988039819082415206,885,Beauty
848427673091266307,697,Home
533981015675737157,864,Electronics
525702013809465228,259,Home
220183705509996171,672,Sports
338625702519854871,403,Electronics
1058669715518002573,838,Sports
442844811549511918,144,Sports
1016822664758282275,715,Clothing
75547869677188959,30,Books
961712316818401620,188,Beauty
652890573778188137,566,Electronics
817626652704912694,748,Books
180359571228035100,967,Books
107054416128076062,226,Clothing
297287262764255091,463,Beauty
626410168939750347,331,Beauty
187068626338213051,997,Electronics
528265306166184569,920,Electronics
1018796775404968455,384,Books
32340287149930574,463,Home
187125933011991635,602,Beauty
133706763787043339,632,Electronics
115472474658427978,104,Books
631082292570552632,887,Home
661124522955950478,312,Clothing
475121024189315322,647,Clothing
49594915857959184,70,Clothing
1103934462500267176,601,Books
743226143622661667,83,Electronics
37591989954635004,748,Sports
1073619547845861531,375,Clothing
833503784202143737,568,Sports
130960312611297921,835,Electronics
469691571200317633,546,Home
374434672982092566,204,Clothing
128123521980404078,804,Clothing
120013720281311478,740,Beauty
577656791661546923,163,Books
991298870786969407,171,Clothing
472767770480757415,246,Books
824312970430818459,244,Books
260809467489232552,562,Home
282400005822188069,707,Sports
152182364009217290,631,Clothing
369375600727530247,266,Books
922063897735753032,919,Clothing
983906808193918801,493,Electronics
599611185964864618,892,Electronics
686408220030058447,304,Sports
955525115728552426,164,Clothing
48406533405703566,822,Books
411242905514712178,247,Sports
223070536681622237,784,Books
136666349322738292,960,Books
304781359566252765,692,Electronics
711144097740406191,334,Sports
959705258261616876,281,Clothing
869263425832676016,15,Beauty
384918996839292853,95,Electronics
43913879130092685,248,Sports
615049868024291297,135,Clothing
343852232847099203,274,Electronics
970460323448031480,61,Books
237060577594322394,930,Clothing
533713574682474956,679,Books
196366337039361529,454,Beauty
287883548892926542,946,Clothing
853650691052137220,323,Electronics
460516751776820910,248,Beauty
1056741556465829083,557,Electronics
65629298521064474,701,Books
795792457607747935,486,Beauty
71474349175706792,471,Books
620129399938703361,858,Home
730418857202791692,326,Books
549719289292404337,613,Sports
125115037586993862,874,Books
448600849593115767,66,Sports
956996572456726706,469,Beauty
200902512402056254,780,Books
360635472681677494,637,Electronics
377658512056841780,733,Electronics
729653543280932259,666,Beauty
890309012090766287,927,Electronics
139552524394366649,66,Clothing
872234033042058973,135,Sports
828838813705558772,337,Electronics
103824851911000851,800,Home
956347410003354345,965,Clothing
206870750664034418,580,Home
520144378786151384,146,Clothing
398994596114722168,623,Beauty
1047203952501767644,176,Clothing
916526157329902765,489,Home
586638401519518318,28,Clothing
1047638576584997287,969,Home
1002003950824966939,239,Beauty
730013741281987981,330,Home
507941065176359646,775,Sports
443949405078098323,189,Books
713186147345176547,310,Home
928709997730546476,712,Clothing
292576114698073118,398,Books
657573983198777678,628,Beauty
823478291620641588,911,Clothing
197373403185335049,508,Home
937971058155053583,196,Books
619730715075450065,993,Home
313988911462237977,164,Home
670408014948366913,985,Books
649574211160544720,809,Sports
307886352308263917,365,Beauty
933117509883486122,412,Beauty
600497523480115000,436,Books
154223240347766998,546,Beauty
434945931939575470,405,Books
196517014985370803,296,Electronics
90519374457585947,559,Clothing
9747247330323731,921,Home
1114160530368379238,208,Home
828383784306249198,956,Sports
282302233319783645,68,Books
958029513987459887,186,Sports
968505457007940646,331,Books
397262421368833807,610,Sports
538757280215025881,829,Electronics
332052239418879147,726,Electronics
764777646908618079,693,Electronics
1008830566055759273,163,Electronics
712103177335738925,884,Beauty
1004196704199881112,291,Beauty
1093277759465436911,719,Electronics
961740214046528178,98,Beauty
538011667753359231,212,Clothing
619615192378988976,799,Beauty
208380978256233149,256,Beauty
283780166773616344,96,Clothing
1068126010729044950,962,Electronics
899460635813956298,823,Sports
881152424447230528,364,Electronics
361192470587923449,377,Home
271918577118411128,851,Electronics
1098760101970427321,51,Sports
650728636916822599,106,Sports
1060418399452773322,627,Books
200961252987631682,71,Electronics
1118691023874779643,668,Home
1089647204372831500,769,Clothing
761051394832546389,596,Books
1008531876316146560,54,Home
187173679386499892,813,Home
21473124350561512,156,Home
563686680704356144,659,Clothing
713600500340335116,385,Clothing
708420963176923735,698,Sports
573428819594387256,865,Electronics
511709270432431969,997,Beauty
352400085055074770,819,Books
875702943699527370,186,Books
707574624825874413,621,Sports
1068901430445061693,674,Beauty
563781607264994503,201,Electronics
789460650375684985,471,Sports
1102025694977148510,834,Sports
490539504291166561,532,Books
616822370319205736,510,Home
9767638822655807,217,Clothing
247820211974936397,815,Beauty
166914359055958348,631,Sports
110378201019274241,638,Books
1149838785369113465,636,Books
419007868388927910,382,Sports
800667068763661306,765,Books
397464036527288018,27,Home
59092553222359017,24,Electronics
511215016471830110,755,Home
847442708383436892,900,Beauty
574743345246461148,739,Beauty
1065688896094872029,411,Home
26252295717726943,975,Sports
67793671557606886,40,Beauty
317509452868761628,358,Sports
698394764862113891,417,Books
948866683527952285,674,Books
671091001187867304,317,Books
679189144587477423,771,Books
820936481991995358,19,Electronics
494184733469294177,220,Beauty
286571951802773583,988,Home
48118376155346888,871,Books
668829760155627638,953,Electronics
120515894082066795,340,Beauty
70691170429658145,60,Beauty
789269776521790486,853,Clothing
1058523810364258082,156,Electronics
271774646792555591,110,Sports
917542321694847088,285,Books
872211539355600828,130,Electronics
14991105500426542,35,Home
490594045087731833,283,Books
268618521077227091,304,Electronics
844714782866011541,637,Home
445144125320097649,966,Clothing
259218825374925392,816,Home
508160850472232024,387,Home
59467847251878318,484,Beauty
981877979473385840,442,Books
912718558799898473,703,Books
891681871758008049,510,Electronics
334798684622953929,618,Clothing
67490361853262728,265,Home
739818388694881618,604,Clothing
414455899062885789,640,Clothing
1075776172197700623,100,Clothing
1106804430169376915,389,Clothing
630023245176437295,907,Electronics
587567330294871541,193,Sports
169748775206994972,770,Electronics
953777191247526219,590,Home
1065229551549432446,352,Clothing
624246437947558567,757,Books
360577185387868049,137,Books
322662406272193764,737,Electronics
324778938819342527,551,Beauty
646315343664970367,194,Books
544058743019371311,707,Beauty
696324183311661384,685,Sports
1108118046330887203,185,Books
893311739256640438,39,Electronics
1113714751120811551,641,Beauty
694639398009643583,12,Home
662295325062107392,564,Books
123725386282129798,761,Home
1072302755170015618,197,Books
413391166012118747,788,Beauty
1004606720423178339,323,Sports
379372132641570842,404,Clothing
