order_item_id,order_id,product_key,promotion_key,quantity,unit_price,line_total,attributed_to_promo
33451,4527,935218953008033378,-1,3,42.96,128.88,False
15086,5369,935218953008033378,-1,3,199.68,599.04,False
27959,8636,935218953008033378,-1,3,85.01,255.03,False
32037,9277,935218953008033378,-1,1,94.23,94.23,False
30208,9016,935218953008033378,-1,3,226.06,678.18,False
14979,7845,941762837896170637,117,3,299.98,899.94,True
14161,6437,941762837896170637,-1,1,129.83,129.83,False
18894,13245,941762837896170637,-1,2,280.81,561.62,False
17155,4856,941762837896170637,-1,2,443.84,887.68,False
4404,8964,941762837896170637,-1,1,157.97,157.97,False
32289,5856,941762837896170637,-1,1,117.08,117.08,False
17698,2012,941762837896170637,-1,3,213.25,639.75,False
25496,3722,941762837896170637,-1,1,326.35,326.35,False
8216,646,550908187903352495,-1,3,195.85,587.55,False
6327,13900,550908187903352495,-1,1,89.03,89.03,False
20634,6150,550908187903352495,-1,3,113.41,340.23,False
7900,5339,550908187903352495,-1,2,39.16,78.32,False
11086,10973,550908187903352495,-1,3,82.15,246.45,False
23220,13199,550908187903352495,-1,2,120.25,240.5,False
21123,6534,550908187903352495,-1,1,131.63,131.63,False
13886,7785,110488065014872014,846,2,358.14,716.28,True
24793,12942,110488065014872014,-1,1,288.6,288.6,False
33958,90,28119994818051237,-1,2,173.36,346.72,False
22499,13622,28119994818051237,-1,2,370.75,741.5,False
11644,10455,28119994818051237,-1,2,268.68,537.36,False
28436,5170,28119994818051237,-1,2,96.33,192.66,False
6583,2054,729574049463132862,105,1,140.36,140.36,True
14754,5206,729574049463132862,311,2,338.31,676.62,True
30285,13039,729574049463132862,1160,1,227.5,227.5,True
20509,13685,729574049463132862,1442,1,480.59,480.59,True
12974,5037,729574049463132862,-1,3,407.29,1221.87,False
34874,2010,46744139429430208,794,3,394.91,1184.73,True
12913,4849,46744139429430208,1438,2,355.01,710.02,True
30354,11605,46744139429430208,-1,1,388.45,388.45,False
29198,14437,46744139429430208,-1,2,372.4,744.8,False
32417,10646,46744139429430208,-1,3,189.49,568.47,False
23865,527,46744139429430208,-1,3,379.31,1137.93,False
21084,22,1086603778575754431,195,3,299.42,898.26,True
29313,13865,1086603778575754431,-1,1,472.3,472.3,False
29191,6090,1086603778575754431,-1,1,251.57,251.57,False
16591,11697,1086603778575754431,-1,2,375.55,751.1,False
24269,5880,698962731938146935,-1,2,192.29,384.58,False
31877,9224,698962731938146935,-1,3,83.81,251.43,False
32935,2080,698962731938146935,-1,2,193.21,386.42,False
28115,11544,698962731938146935,-1,3,195.11,585.33,False
15387,4873,493880923426187339,52,2,128.97,257.94,True
1390,12686,493880923426187339,1442,3,180.72,542.16,True
15059,4898,493880923426187339,1476,3,287.8,863.4,True
33605,4129,493880923426187339,-1,1,137.59,137.59,False
7542,5267,493880923426187339,-1,3,293.87,881.61,False
30118,9292,493880923426187339,-1,3,292.89,878.67,False
22351,4946,493880923426187339,-1,1,170.61,170.61,False
13903,6626,493880923426187339,-1,1,182.95,182.95,False
11555,14179,563888635974342214,1071,2,28.42,56.84,True
22922,8130,563888635974342214,-1,2,47.18,94.36,False
4397,7992,563888635974342214,-1,3,43.95,131.85,False
32361,10050,563888635974342214,-1,3,59.03,177.09,False
538,10319,563888635974342214,-1,3,105.93,317.79,False
12007,13650,239640488612485082,-1,3,83.03,249.09,False
22446,8421,239640488612485082,-1,3,56.8,170.4,False
4519,9800,239640488612485082,-1,3,127.69,383.07,False
22091,9239,1011298223781758046,-1,3,44.4,133.2,False
612,12663,1011298223781758046,-1,1,13.22,13.22,False
29842,623,1011298223781758046,-1,2,32.16,64.32,False
11835,3808,1011298223781758046,-1,3,18.57,55.71,False
9800,12545,1011298223781758046,-1,3,12.7,38.1,False
586,5312,331897805316406458,1104,3,87.6,262.8,True
28066,1100,331897805316406458,1086,2,68.18,136.36,True
28311,3204,331897805316406458,-1,2,123.31,246.62,False
27302,1995,331897805316406458,-1,2,249.03,498.06,False
7486,153,331897805316406458,-1,3,173.52,520.56,False
31602,158,331897805316406458,-1,2,76.67,153.34,False
12545,8978,384669809944546621,767,2,294.85,589.7,True
18499,12232,384669809944546621,-1,2,121.07,242.14,False
22914,958,384669809944546621,-1,3,147.11,441.33,False
24569,2252,384669809944546621,-1,2,191.24,382.48,False
33108,14978,384669809944546621,-1,2,30.7,61.4,False
14778,14665,452393041219013077,2,3,331.92,995.76,True
2961,7878,452393041219013077,-1,2,262.99,525.98,False
11376,3368,452393041219013077,-1,3,472.28,1416.84,False
26432,14709,452393041219013077,-1,1,164.75,164.75,False
18897,5099,452393041219013077,-1,3,399.01,1197.03,False
18041,2829,452393041219013077,-1,2,91.37,182.74,False
17832,1964,279187432048152670,1244,3,36.17,108.51,True
7444,13162,279187432048152670,-1,1,79.88,79.88,False
27618,13296,279187432048152670,-1,3,182.32,546.96,False
31671,1159,279187432048152670,-1,2,81.41,162.82,False
2010,14757,279187432048152670,-1,3,80.43,241.29,False
28585,5622,279187432048152670,-1,2,55.59,111.18,False
11640,11932,612679580013246103,405,1,468.23,468.23,True
1225,6019,612679580013246103,604,3,112.27,336.81,True
26079,12749,612679580013246103,-1,3,75.98,227.94,False
11973,9276,612679580013246103,-1,1,183.87,183.87,False
16443,11018,612679580013246103,-1,3,384.1,1152.3,False
13626,14825,612679580013246103,-1,3,396.73,1190.19,False
31804,7654,612679580013246103,-1,3,338.88,1016.64,False
25905,10778,475716503459382791,805,1,225.68,225.68,True
12422,485,475716503459382791,960,1,202.09,202.09,True
22242,572,475716503459382791,-1,3,101.61,304.83,False
12612,2063,475716503459382791,-1,3,249.99,749.97,False
34508,7776,475716503459382791,-1,1,134.8,134.8,False
19676,14790,475716503459382791,-1,1,236.26,236.26,False
17141,12889,475716503459382791,-1,3,61.52,184.56,False
10553,2932,475716503459382791,-1,1,125.06,125.06,False
10624,2416,1054525274814064328,1025,3,111.81,335.43,True
31936,5857,1054525274814064328,1438,3,135.47,406.41,True
7226,4455,1054525274814064328,-1,2,39.38,78.76,False
730,8469,1054525274814064328,-1,2,47.76,95.52,False
16208,6901,1054525274814064328,-1,1,81.23,81.23,False
34256,9090,1054525274814064328,-1,1,76.64,76.64,False
28252,11515,1054525274814064328,-1,1,56.5,56.5,False
34414,10897,1054525274814064328,-1,2,97.84,195.68,False
8040,12699,1054525274814064328,-1,3,77.33,231.99,False
18232,10540,1054525274814064328,-1,2,82.84,165.68,False
13049,8740,774876583456439106,-1,3,119.92,359.76,False
731,2,774876583456439106,-1,3,137.0,411.0,False
22176,14139,774876583456439106,-1,2,148.35,296.7,False
28909,1034,774876583456439106,-1,2,41.34,82.68,False
5166,7404,774876583456439106,-1,2,75.37,150.74,False
33064,12896,774876583456439106,-1,3,73.87,221.61,False
16191,6884,774876583456439106,-1,1,52.11,52.11,False
15129,14165,774876583456439106,-1,2,37.63,75.26,False
11229,13868,742036857523745067,125,1,168.71,168.71,True
24284,8876,742036857523745067,-1,1,95.06,95.06,False
28556,3611,742036857523745067,-1,2,110.13,220.26,False
20985,4580,742036857523745067,-1,2,79.05,158.1,False
4297,2724,742036857523745067,-1,1,77.23,77.23,False
31645,12018,742036857523745067,-1,3,31.19,93.57,False
7858,509,477945955666897772,-1,3,85.41,256.23,False
32718,13983,477945955666897772,-1,3,116.06,348.18,False
19189,14311,250585266229611697,850,2,12.25,24.5,True
1813,6197,250585266229611697,1135,3,38.98,116.94,True
16883,9209,250585266229611697,1237,2,32.53,65.06,True
20434,5243,250585266229611697,-1,1,31.02,31.02,False
9691,5470,250585266229611697,-1,2,38.42,76.84,False
23359,298,250585266229611697,-1,1,20.38,20.38,False
5637,448,250585266229611697,-1,2,32.4,64.8,False
3815,6628,250585266229611697,-1,2,31.5,63.0,False
12876,440,250585266229611697,-1,3,46.9,140.7,False
1374,5448,250585266229611697,-1,2,7.21,14.42,False
8542,3,886876012241888811,-1,2,363.89,727.78,False
9665,1299,886876012241888811,-1,3,478.54,1435.62,False
24989,12203,886876012241888811,-1,3,338.91,1016.73,False
20083,10569,500050581543850059,173,3,255.37,766.11,True
7309,5562,500050581543850059,910,1,435.64,435.64,True
16235,7513,500050581543850059,1245,3,457.31,1371.93,True
23743,6000,500050581543850059,-1,1,381.13,381.13,False
33934,4272,500050581543850059,-1,3,88.65,265.95,False
23628,13891,500050581543850059,-1,3,264.74,794.22,False
18739,7650,500050581543850059,-1,2,147.46,294.92,False
29967,4196,450671987525431767,358,1,98.48,98.48,True
29408,3448,450671987525431767,628,2,171.39,342.78,True
12491,7166,450671987525431767,-1,2,116.37,232.74,False
4595,6908,450671987525431767,-1,1,71.28,71.28,False
29008,13963,627423653227484054,425,3,126.15,378.45,True
21019,7799,627423653227484054,1184,1,211.88,211.88,True
8683,13379,627423653227484054,-1,3,229.37,688.11,False
6370,4270,627423653227484054,-1,3,100.61,301.83,False
8262,5639,627423653227484054,-1,3,178.28,534.84,False
2308,7266,627423653227484054,-1,3,47.65,142.95,False
4070,5390,627423653227484054,-1,3,138.99,416.97,False
8785,8023,297875130618387792,30,1,197.47,197.47,True
13496,2229,297875130618387792,125,3,85.85,257.55,True
9647,8116,297875130618387792,527,2,150.74,301.48,True
27344,374,297875130618387792,1215,3,109.48,328.44,True
32000,7946,297875130618387792,-1,1,36.66,36.66,False
31880,10429,297875130618387792,-1,3,76.47,229.41,False
59,14603,297875130618387792,-1,2,173.69,347.38,False
28943,351,297875130618387792,-1,1,189.05,189.05,False
19950,2972,297875130618387792,-1,3,124.55,373.65,False
18217,11079,297875130618387792,-1,1,198.7,198.7,False
15982,6799,297875130618387792,-1,1,23.19,23.19,False
28072,12529,342190394292741113,1319,1,6.34,6.34,True
29877,3837,342190394292741113,-1,3,5.84,17.52,False
18483,12044,342190394292741113,-1,2,26.01,52.02,False
20189,2570,342190394292741113,-1,2,7.1,14.2,False
1569,14363,342190394292741113,-1,1,27.92,27.92,False
24641,10509,342190394292741113,-1,2,48.39,96.78,False
30497,2989,342190394292741113,-1,3,34.06,102.18,False
1355,5417,190038730234353719,-1,3,179.38,538.14,False
33609,10735,190038730234353719,-1,3,134.04,402.12,False
17646,8841,190038730234353719,-1,3,208.86,626.58,False
20412,1579,190038730234353719,-1,3,226.91,680.73,False
23458,3804,169166999254565142,-1,2,123.09,246.18,False
31832,5393,169166999254565142,-1,2,149.58,299.16,False
27649,13527,169166999254565142,-1,3,152.37,457.11,False
30838,11813,463970084123137444,-1,2,142.16,284.32,False
18301,12570,463970084123137444,-1,3,206.76,620.28,False
3905,7173,463970084123137444,-1,2,39.59,79.18,False
10815,8506,463970084123137444,-1,1,165.33,165.33,False
13645,10566,31604823548324354,-1,3,430.74,1292.22,False
32992,3881,31604823548324354,-1,3,158.87,476.61,False
441,448,31604823548324354,-1,3,438.81,1316.43,False
13364,12063,31604823548324354,-1,3,115.06,345.18,False
23929,858,370783047284673717,1150,3,222.85,668.55,True
28911,10538,370783047284673717,-1,2,184.07,368.14,False
10243,13296,370783047284673717,-1,1,52.83,52.83,False
31803,6373,370783047284673717,-1,1,135.26,135.26,False
19327,7429,370783047284673717,-1,3,376.57,1129.71,False
13291,898,370783047284673717,-1,1,102.61,102.61,False
29311,8890,196148191323378462,-1,1,199.79,199.79,False
2827,2450,196148191323378462,-1,3,126.67,380.01,False
29843,10469,196148191323378462,-1,2,78.78,157.56,False
11797,9523,196148191323378462,-1,2,21.39,42.78,False
16718,8372,196148191323378462,-1,1,194.82,194.82,False
9916,7369,196148191323378462,-1,3,72.37,217.11,False
3037,5566,1088366490132778372,296,3,72.51,217.53,True
3654,13337,1088366490132778372,-1,2,132.72,265.44,False
26657,13457,1088366490132778372,-1,1,119.24,119.24,False
29230,12995,165830981264158358,-1,2,146.11,292.22,False
31203,13621,165830981264158358,-1,2,40.16,80.32,False
14281,11407,165830981264158358,-1,1,178.65,178.65,False
1387,11839,165830981264158358,-1,1,182.93,182.93,False
30272,12791,165830981264158358,-1,3,144.12,432.36,False
683,2853,165830981264158358,-1,3,177.33,531.99,False
30832,12571,165830981264158358,-1,3,86.35,259.05,False
8847,13365,165830981264158358,-1,1,20.73,20.73,False
24128,5363,236964723506701505,861,2,263.81,527.62,True
29105,10102,236964723506701505,846,3,395.56,1186.68,True
19512,9940,236964723506701505,875,3,348.0,1044.0,True
15614,5964,236964723506701505,-1,1,294.88,294.88,False
8394,14353,236964723506701505,-1,3,242.88,728.64,False
6274,5157,104079135241165948,13,2,47.43,94.86,True
10004,3476,104079135241165948,497,3,12.23,36.69,True
4065,2202,104079135241165948,1376,2,34.42,68.84,True
33033,1565,104079135241165948,-1,1,16.81,16.81,False
25578,14467,104079135241165948,-1,2,6.32,12.64,False
10814,9365,104079135241165948,-1,1,41.47,41.47,False
31242,11678,1044992341424390541,303,1,318.31,318.31,True
1451,6600,1044992341424390541,1300,1,156.47,156.47,True
29822,12038,1044992341424390541,-1,1,124.71,124.71,False
9138,554,1044992341424390541,-1,2,368.64,737.28,False
23687,9064,1044992341424390541,-1,1,115.29,115.29,False
18780,12453,820913979751880364,68,2,378.75,757.5,True
37,9652,820913979751880364,352,2,339.2,678.4,True
23646,695,820913979751880364,317,2,150.01,300.02,True
4451,4465,820913979751880364,-1,3,420.51,1261.53,False
19523,7801,914408359735812859,-1,1,204.72,204.72,False
32972,2405,914408359735812859,-1,3,287.05,861.15,False
33557,910,914408359735812859,-1,2,76.9,153.8,False
26355,12917,1072635581912560963,927,3,122.67,368.01,True
11399,2692,1072635581912560963,-1,3,176.84,530.52,False
25290,2942,1072635581912560963,-1,3,47.15,141.45,False
8517,4609,1072635581912560963,-1,1,189.02,189.02,False
12937,13496,1072635581912560963,-1,3,177.35,532.05,False
2795,6384,816190747024819343,277,2,104.38,208.76,True
4468,2865,816190747024819343,-1,1,69.92,69.92,False
18116,2125,816190747024819343,-1,1,74.82,74.82,False
18757,3484,799829237105561528,30,1,236.71,236.71,True
21668,10062,799829237105561528,175,3,127.04,381.12,True
16528,2029,799829237105561528,-1,3,91.59,274.77,False
7371,9690,799829237105561528,-1,2,298.18,596.36,False
1230,7492,799829237105561528,-1,2,160.95,321.9,False
1065,10109,799829237105561528,-1,2,113.35,226.7,False
25360,4063,799829237105561528,-1,1,217.11,217.11,False
31075,3557,799829237105561528,-1,1,264.79,264.79,False
34113,9297,799829237105561528,-1,2,195.29,390.58,False
9740,8001,12103433536650524,1193,1,143.05,143.05,True
33720,6896,12103433536650524,-1,2,198.6,397.2,False
4800,6570,12103433536650524,-1,1,133.05,133.05,False
16442,8811,12103433536650524,-1,3,91.88,275.64,False
517,2780,12103433536650524,-1,3,108.72,326.16,False
18422,11299,12103433536650524,-1,2,135.72,271.44,False
28972,6718,1111854166017079632,425,3,116.46,349.38,True
24368,11904,1111854166017079632,539,2,64.39,128.78,True
18225,4545,1111854166017079632,-1,3,91.99,275.97,False
20377,8972,1111854166017079632,-1,1,245.45,245.45,False
26474,3901,890817656729154771,757,1,194.83,194.83,True
24321,2449,890817656729154771,-1,1,398.8,398.8,False
33671,7722,890817656729154771,-1,2,50.28,100.56,False
29671,12456,890817656729154771,-1,2,90.61,181.22,False
12677,13248,890817656729154771,-1,1,112.93,112.93,False
31250,3475,890817656729154771,-1,2,414.9,829.8,False
26557,1670,890817656729154771,-1,3,207.61,622.83,False
3757,2314,890817656729154771,-1,1,111.48,111.48,False
26984,2653,890817656729154771,-1,2,237.06,474.12,False
34041,10396,890817656729154771,-1,2,200.11,400.22,False
30879,9763,692273020180414937,240,2,75.73,151.46,True
33902,13771,692273020180414937,253,2,73.19,146.38,True
24174,9419,692273020180414937,-1,1,136.56,136.56,False
26238,8437,692273020180414937,-1,1,137.73,137.73,False
1013,7341,692273020180414937,-1,1,126.8,126.8,False
22830,5362,692273020180414937,-1,3,128.57,385.71,False
13854,5104,692273020180414937,-1,2,29.67,59.34,False
16438,2234,692273020180414937,-1,2,59.17,118.34,False
761,11450,692273020180414937,-1,2,23.66,47.32,False
9339,11968,692273020180414937,-1,2,97.2,194.4,False
1709,8836,692273020180414937,-1,1,19.3,19.3,False
4259,2353,1027575856205249424,279,2,94.59,189.18,True
17909,8016,1027575856205249424,352,3,63.2,189.6,True
10836,9819,1027575856205249424,-1,3,48.88,146.64,False
20306,515,1027575856205249424,-1,1,35.59,35.59,False
410,538,1027575856205249424,-1,2,120.83,241.66,False
24070,9899,1027575856205249424,-1,3,110.57,331.71,False
12108,6568,1027575856205249424,-1,3,103.37,310.11,False
6237,4154,799900697039805377,1323,2,198.89,397.78,True
25482,9892,799900697039805377,-1,2,63.16,126.32,False
16758,8306,799900697039805377,-1,1,31.82,31.82,False
34416,6444,799900697039805377,-1,1,181.08,181.08,False
22408,3831,799900697039805377,-1,3,99.73,299.19,False
28051,12144,797838569898374854,-1,2,231.93,463.86,False
14770,9167,797838569898374854,-1,1,213.14,213.14,False
5985,12390,1126736745538948837,-1,1,40.76,40.76,False
28914,10494,1126736745538948837,-1,1,22.84,22.84,False
5460,1664,1126736745538948837,-1,1,29.84,29.84,False
20411,7424,1126736745538948837,-1,1,24.5,24.5,False
26093,13853,1126736745538948837,-1,1,12.07,12.07,False
25573,13772,1126736745538948837,-1,3,14.67,44.01,False
7840,9618,234601388002798517,1216,1,434.68,434.68,True
25870,10507,234601388002798517,-1,3,118.38,355.14,False
29095,12547,234601388002798517,-1,3,139.9,419.7,False
7948,13075,234601388002798517,-1,3,274.73,824.19,False
6220,7648,234601388002798517,-1,3,458.58,1375.74,False
22452,6255,234601388002798517,-1,1,145.19,145.19,False
13269,13125,234601388002798517,-1,1,207.98,207.98,False
4335,10409,1021330020574030071,560,3,101.16,303.48,True
24981,9035,1021330020574030071,-1,2,173.05,346.1,False
32026,7,1021330020574030071,-1,1,211.68,211.68,False
16290,6160,1125492102075503765,40,3,82.68,248.04,True
26400,7820,1125492102075503765,844,2,80.3,160.6,True
27497,1727,70551409554954850,-1,3,219.03,657.09,False
24713,13819,70551409554954850,-1,1,265.45,265.45,False
33491,918,70551409554954850,-1,3,487.13,1461.39,False
10210,5633,791820523053886286,955,1,23.47,23.47,True
24999,14701,791820523053886286,-1,2,30.99,61.98,False
22209,10302,791820523053886286,-1,3,10.61,31.83,False
10013,767,791820523053886286,-1,3,19.04,57.12,False
11325,7369,791820523053886286,-1,2,38.9,77.8,False
3167,8277,120264130515436950,12,1,215.32,215.32,True
25518,7328,120264130515436950,425,3,45.4,136.2,True
24100,8868,120264130515436950,985,3,111.58,334.74,True
26671,6104,120264130515436950,1169,1,238.89,238.89,True
3048,11903,120264130515436950,-1,1,195.95,195.95,False
17694,1338,120264130515436950,-1,3,204.5,613.5,False
271,11575,120264130515436950,-1,2,83.38,166.76,False
13985,12240,798613430593287428,825,3,132.71,398.13,True
10552,7296,798613430593287428,1251,1,284.95,284.95,True
21893,2645,798613430593287428,-1,3,278.5,835.5,False
29515,11520,798613430593287428,-1,1,290.42,290.42,False
22866,13608,798613430593287428,-1,1,206.85,206.85,False
18039,8775,798613430593287428,-1,3,286.82,860.46,False
4616,5322,798613430593287428,-1,2,148.99,297.98,False
12705,9900,798613430593287428,-1,3,72.02,216.06,False
16623,10447,151560024627025277,-1,3,58.12,174.36,False
11988,1315,151560024627025277,-1,1,159.84,159.84,False
12192,8532,151560024627025277,-1,2,192.75,385.5,False
26917,1080,151560024627025277,-1,2,176.68,353.36,False
34111,6257,151560024627025277,-1,2,70.11,140.22,False
12411,12322,151560024627025277,-1,1,72.08,72.08,False
16850,9933,151560024627025277,-1,3,108.97,326.91,False
8166,12206,151560024627025277,-1,3,56.91,170.73,False
18852,8072,559050011570325522,516,2,174.67,349.34,True
12636,12946,559050011570325522,706,3,98.11,294.33,True
30470,12109,559050011570325522,-1,2,86.34,172.68,False
14244,9965,559050011570325522,-1,2,102.86,205.72,False
7055,3604,559050011570325522,-1,1,54.87,54.87,False
17374,5468,559050011570325522,-1,2,152.2,304.4,False
31608,12171,559050011570325522,-1,1,112.35,112.35,False
18984,7789,559050011570325522,-1,2,29.16,58.32,False
32735,11948,559050011570325522,-1,2,175.88,351.76,False
25436,64,559050011570325522,-1,2,53.48,106.96,False
23244,13945,214836837581387952,1297,1,149.27,149.27,True
2704,7999,214836837581387952,1456,1,234.86,234.86,True
29935,5275,214836837581387952,-1,1,387.63,387.63,False
13815,459,214836837581387952,-1,2,464.4,928.8,False
17437,3778,214836837581387952,-1,1,404.64,404.64,False
31972,8777,214836837581387952,-1,3,185.58,556.74,False
2099,13668,214836837581387952,-1,2,150.3,300.6,False
4602,11392,214836837581387952,-1,3,139.98,419.94,False
15791,8776,214836837581387952,-1,1,486.17,486.17,False
1253,10540,214836837581387952,-1,2,424.29,848.58,False
17295,14777,446769927121070987,1104,1,75.8,75.8,True
7172,3452,446769927121070987,1497,1,178.21,178.21,True
8845,4203,446769927121070987,-1,1,40.66,40.66,False
616,13790,446769927121070987,-1,3,227.23,681.69,False
19997,8708,446769927121070987,-1,2,134.19,268.38,False
21374,14587,446769927121070987,-1,2,202.75,405.5,False
28918,11668,160124435044008254,-1,1,480.83,480.83,False
30609,8665,160124435044008254,-1,1,368.04,368.04,False
21187,2967,160124435044008254,-1,3,226.81,680.43,False
20941,12106,160124435044008254,-1,1,295.58,295.58,False
26748,3082,160124435044008254,-1,3,282.11,846.33,False
9548,3415,160124435044008254,-1,1,295.22,295.22,False
19821,7845,904166355041540660,117,3,49.99,149.97,True
20294,3291,904166355041540660,400,1,11.02,11.02,True
6443,12467,904166355041540660,-1,2,23.72,47.44,False
31796,11814,904166355041540660,-1,1,24.17,24.17,False
9594,14529,904166355041540660,-1,2,48.54,97.08,False
19969,11216,404558697477628939,405,2,18.14,36.28,True
4108,12701,404558697477628939,704,2,35.76,71.52,True
2879,971,404558697477628939,1069,1,33.5,33.5,True
6955,14540,404558697477628939,-1,1,47.68,47.68,False
30695,11505,404558697477628939,-1,2,33.33,66.66,False
11763,10842,404558697477628939,-1,1,16.96,16.96,False
25237,2371,404558697477628939,-1,1,44.2,44.2,False
4450,11473,404558697477628939,-1,1,33.86,33.86,False
14997,8447,404558697477628939,-1,1,39.88,39.88,False
8324,1127,404558697477628939,-1,1,35.04,35.04,False
32616,7519,793049463130281743,1034,1,411.07,411.07,True
5298,9950,793049463130281743,-1,2,94.88,189.76,False
22891,8654,793049463130281743,-1,1,372.0,372.0,False
12877,11228,495264048863139190,135,2,43.4,86.8,True
19621,13829,495264048863139190,-1,2,16.29,32.58,False
6657,1791,495264048863139190,-1,2,39.37,78.74,False
26137,7276,495264048863139190,-1,3,46.18,138.54,False
17530,13008,435108024318595013,364,2,10.47,20.94,True
15409,14180,435108024318595013,-1,1,10.46,10.46,False
7076,14393,435108024318595013,-1,3,38.58,115.74,False
4598,2109,435108024318595013,-1,3,36.74,110.22,False
34541,3979,435108024318595013,-1,2,47.31,94.62,False
5146,7720,435108024318595013,-1,1,20.05,20.05,False
2370,410,435108024318595013,-1,1,18.61,18.61,False
31518,7939,435108024318595013,-1,1,18.63,18.63,False
11057,6553,749092709237916778,673,2,475.84,951.68,True
20749,12963,749092709237916778,-1,2,474.85,949.7,False
31030,838,749092709237916778,-1,1,471.13,471.13,False
13248,11763,749092709237916778,-1,3,295.92,887.76,False
13480,13075,749092709237916778,-1,1,176.22,176.22,False
31660,9030,749092709237916778,-1,3,273.15,819.45,False
3948,9528,749092709237916778,-1,2,418.19,836.38,False
4768,2931,749092709237916778,-1,2,359.17,718.34,False
3506,3874,600069258058805598,-1,3,39.49,118.47,False
8767,7764,600069258058805598,-1,1,104.97,104.97,False
9470,13410,600069258058805598,-1,2,181.81,363.62,False
758,4046,418086375039954476,-1,2,40.79,81.58,False
32192,6264,418086375039954476,-1,1,40.2,40.2,False
7399,6815,418086375039954476,-1,2,143.14,286.28,False
30779,1126,418086375039954476,-1,2,95.85,191.7,False
32211,4422,220364494149224461,1247,2,205.47,410.94,True
3962,9664,220364494149224461,1233,1,56.3,56.3,True
26246,12307,220364494149224461,-1,3,157.16,471.48,False
2127,6424,220364494149224461,-1,1,188.19,188.19,False
11916,14730,220364494149224461,-1,3,133.85,401.55,False
9334,303,758707524377966394,-1,2,397.02,794.04,False
1227,8435,758707524377966394,-1,2,359.53,719.06,False
34934,11924,758707524377966394,-1,1,383.72,383.72,False
16381,2313,758707524377966394,-1,1,282.5,282.5,False
3751,700,758707524377966394,-1,1,491.54,491.54,False
26773,11617,758707524377966394,-1,3,297.63,892.89,False
9132,2024,758707524377966394,-1,1,316.16,316.16,False
30958,9409,651439461577109915,1473,3,156.19,468.57,True
13041,8345,651439461577109915,-1,1,181.78,181.78,False
20664,13908,651439461577109915,-1,3,485.69,1457.07,False
10799,1868,651439461577109915,-1,2,252.81,505.62,False
4693,1240,389163852776167553,388,2,164.42,328.84,True
5881,10350,389163852776167553,-1,2,120.31,240.62,False
13137,13428,389163852776167553,-1,2,33.01,66.02,False
10138,3394,389163852776167553,-1,2,267.52,535.04,False
4653,11005,389163852776167553,-1,1,122.14,122.14,False
22803,5003,389163852776167553,-1,3,102.87,308.61,False
12885,3465,389163852776167553,-1,2,54.24,108.48,False
12450,2264,152780032049579565,560,1,118.69,118.69,True
24171,12141,152780032049579565,-1,3,186.21,558.63,False
28063,10422,152780032049579565,-1,1,173.95,173.95,False
1254,3948,152780032049579565,-1,3,167.86,503.58,False
983,1543,517766271774082353,43,2,81.41,162.82,True
33080,9893,517766271774082353,-1,3,220.54,661.62,False
28421,11905,517766271774082353,-1,2,464.95,929.9,False
6132,9629,517766271774082353,-1,3,456.23,1368.69,False
2932,13284,517766271774082353,-1,3,116.25,348.75,False
2176,13148,517766271774082353,-1,3,446.87,1340.61,False
27666,13147,555099235282713968,125,2,32.35,64.7,True
590,13045,555099235282713968,231,1,247.39,247.39,True
4159,1771,555099235282713968,-1,1,177.72,177.72,False
19399,5130,555099235282713968,-1,3,245.04,735.12,False
24326,7700,555099235282713968,-1,1,109.34,109.34,False
23814,2125,555099235282713968,-1,1,204.76,204.76,False
15330,5666,555099235282713968,-1,3,112.27,336.81,False
15994,5710,555099235282713968,-1,1,294.13,294.13,False
2140,14030,555099235282713968,-1,2,59.73,119.46,False
10880,14467,29916192553186948,-1,1,115.64,115.64,False
14090,6515,29916192553186948,-1,2,271.5,543.0,False
28083,3949,574348549561315941,460,3,172.47,517.41,True
16787,660,574348549561315941,-1,2,92.81,185.62,False
5295,734,574348549561315941,-1,2,33.03,66.06,False
24667,2690,893997899119668259,1074,1,197.61,197.61,True
12001,8861,893997899119668259,-1,2,160.37,320.74,False
453,9610,893997899119668259,-1,2,66.11,132.22,False
29423,4535,27186861647690831,-1,3,36.0,108.0,False
18964,1302,27186861647690831,-1,2,137.67,275.34,False
31420,7162,27186861647690831,-1,3,230.11,690.33,False
31779,13431,27186861647690831,-1,3,241.13,723.39,False
22321,797,27186861647690831,-1,1,247.87,247.87,False
1649,10440,354034231431981113,1024,1,54.72,54.72,True
11401,8671,354034231431981113,1239,1,27.82,27.82,True
18223,2835,354034231431981113,1438,3,129.67,389.01,True
31520,11625,354034231431981113,-1,2,131.09,262.18,False
19670,10319,354034231431981113,-1,3,93.48,280.44,False
28565,14516,354034231431981113,-1,1,66.65,66.65,False
2676,9170,2713086148423672,244,2,24.33,48.66,True
15191,12100,2713086148423672,548,2,27.75,55.5,True
28750,11487,2713086148423672,1287,3,9.54,28.62,True
1005,4397,2713086148423672,-1,3,11.18,33.54,False
26891,9790,2713086148423672,-1,2,22.76,45.52,False
12532,8232,2713086148423672,-1,3,30.42,91.26,False
22613,4703,2713086148423672,-1,2,5.9,11.8,False
8224,10567,2713086148423672,-1,1,46.42,46.42,False
8917,9108,424116639909723495,-1,2,15.15,30.3,False
19674,715,424116639909723495,-1,3,140.25,420.75,False
21267,619,424116639909723495,-1,1,115.64,115.64,False
